age,gender,education_level,marital_status,monthly_income,existing_credit_limit,credit_score_raw,credit_approved,recommended_limit
35,Female,Bachelor,Married,58762.29,124000.0,80.0,1,173600.0
46,Male,High School,Married,35488.54,48600.0,57.0,1,55700.0
52,Female,Master,Married,46443.06,111700.0,83.0,1,139800.0
28,Male,Bachelor,Single,42917.96,82400.0,61.0,1,103000.0
59,Female,Bachelor,Married,18202.86,0.0,40.0,1,27300.0
24,Male,Bachelor,Single,57422.48,68100.0,69.0,1,85100.0
47,Female,Bachelor,Married,37716.65,0.0,50.0,1,56600.0
28,Male,High School,Married,28728.58,17100.0,48.0,1,18800.0
26,Male,High School,Married,113375.32,0.0,50.0,1,170100.0
27,Male,Bachelor,Single,15363.82,34000.0,59.0,1,38400.0
35,Female,Bachelor,Married,72002.93,49300.0,70.0,1,64100.0
42,Female,High School,Single,26814.97,13000.0,43.0,1,14300.0
43,Male,High School,Married,156861.46,218500.0,77.0,1,284000.0
25,Male,Bachelor,Married,35295.18,79800.0,68.0,1,72400.0
25,Male,High School,Married,22171.58,40900.0,53.0,1,40900.0
25,Male,High School,Married,34635.65,54200.0,53.0,1,62300.0
34,Male,Master,Single,127882.34,0.0,65.0,1,191800.0
33,Male,High School,Widowed,18032.32,34900.0,47.0,1,33900.0
25,Female,High School,Married,85400.19,152300.0,67.0,1,157600.0
38,Male,High School,Married,28040.93,67500.0,62.0,1,49100.0
60,Female,Bachelor,Married,150631.22,86200.0,79.0,1,112100.0
30,Male,High School,Married,25488.37,26200.0,57.0,1,30100.0
31,Female,Master,Married,23968.66,32700.0,70.0,1,42500.0
42,Female,Bachelor,Single,86932.28,148600.0,79.0,1,193200.0
29,Male,High School,Married,83803.02,111800.0,67.0,1,139800.0
43,Male,High School,Married,67563.21,78100.0,65.0,1,97600.0
28,Male,Bachelor,Married,25181.42,28000.0,63.0,1,35000.0
56,Male,High School,Married,56849.53,29000.0,57.0,1,33400.0
39,Male,Master,Married,16808.55,20200.0,63.0,1,25200.0
29,Male,High School,Widowed,323406.63,276000.0,65.0,1,345000.0
29,Male,Bachelor,Married,76077.36,0.0,54.0,1,114100.0
30,Male,Bachelor,Married,39199.71,12000.0,55.0,1,13800.0
51,Male,Bachelor,Married,108888.4,41300.0,69.0,1,51600.0
22,Male,High School,Married,28813.82,26700.0,48.0,1,29400.0
28,Male,Bachelor,Married,182777.09,131700.0,78.0,1,171200.0
29,Female,High School,Married,48329.34,73800.0,61.0,1,89200.0
35,Female,Bachelor,Widowed,58927.06,0.0,55.0,1,88400.0
33,Female,Bachelor,Single,26272.88,57300.0,70.0,1,74500.0
19,Male,High School,Married,67164.33,29200.0,49.0,1,32100.0
31,Male,Bachelor,Married,41519.22,75200.0,67.0,1,80900.0
34,Male,High School,Single,77534.44,178400.0,68.0,1,165700.0
29,Male,High School,Married,19054.99,31700.0,46.0,1,34900.0
43,Female,Bachelor,Married,35805.83,77700.0,72.0,1,101000.0
46,Male,High School,Married,76519.65,119500.0,65.0,1,120000.0
35,Female,Master,Single,106200.16,213500.0,87.0,1,298900.0
38,Female,High School,Married,69860.82,31200.0,53.0,1,35900.0
18,Female,Bachelor,Married,70676.68,47100.0,66.0,1,58900.0
31,Male,Master,Single,36460.34,18100.0,56.0,1,20800.0
47,Male,High School,Single,39923.45,92100.0,60.0,1,76400.0
31,Male,High School,Married,43712.05,0.0,40.0,1,65600.0
27,Male,High School,Married,18540.64,19500.0,46.0,1,21400.0
61,Female,Master,Single,173030.88,254500.0,85.0,1,356300.0
56,Male,Bachelor,Single,34648.16,11100.0,50.0,1,12800.0
41,Male,High School,Married,13472.09,24600.0,50.0,1,23600.0
48,Male,High School,Married,149267.73,131100.0,66.0,1,163900.0
18,Male,Master,Divorced,395805.96,0.0,65.0,1,593700.0
27,Male,Bachelor,Married,76936.93,0.0,54.0,1,115400.0
30,Male,Bachelor,Married,44287.32,43500.0,62.0,1,54400.0
33,Female,Bachelor,Divorced,22515.04,39600.0,63.0,1,48100.0
30,Female,Bachelor,Widowed,27942.3,46700.0,64.0,1,58400.0
18,Male,Master,Single,57312.19,92200.0,72.0,1,119900.0
40,Male,Bachelor,Married,31816.37,30800.0,62.0,1,38500.0
41,Male,Master,Married,10369.47,20200.0,63.0,1,21800.0
53,Female,Bachelor,Married,20971.04,51600.0,65.0,1,36500.0
27,Male,High School,Married,76818.43,129200.0,61.0,1,141700.0
26,Female,High School,Married,23930.77,0.0,36.0,0,0.0
18,Male,Master,Married,26018.03,17800.0,61.0,1,22200.0
32,Male,High School,Married,72139.79,34200.0,53.0,1,39300.0
45,Male,Bachelor,Single,42895.56,34200.0,60.0,1,42800.0
29,Female,Master,Married,11051.37,15100.0,59.0,1,17400.0
59,Male,High School,Married,31965.98,29700.0,49.0,1,32700.0
33,Male,High School,Married,54000.6,133200.0,70.0,1,151400.0
37,Male,High School,Married,106230.57,176100.0,71.0,1,228900.0
21,Female,High School,Married,155707.76,0.0,56.0,1,233600.0
39,Male,Bachelor,Single,82192.14,0.0,62.0,1,123300.0
18,Female,High School,Married,382651.89,300200.0,68.0,1,375200.0
43,Female,Master,Married,37731.67,86900.0,75.0,1,113000.0
43,Female,High School,Married,47954.18,0.0,48.0,1,71900.0
50,Male,Bachelor,Single,61068.02,87100.0,73.0,1,113200.0
24,Male,High School,Married,15298.68,0.0,29.0,0,0.0
37,Male,Bachelor,Single,28345.42,9500.0,53.0,1,10900.0
42,Female,High School,Married,138588.17,0.0,54.0,1,207900.0
40,Female,High School,Married,55468.53,108200.0,65.0,1,97200.0
26,Male,Bachelor,Married,20793.15,42200.0,61.0,1,42600.0
18,Female,Master,Single,51457.1,52800.0,72.0,1,68600.0
39,Female,High School,Married,64172.34,103600.0,65.0,1,112500.0
34,Male,High School,Single,207466.91,237700.0,75.0,1,309000.0
29,Female,Bachelor,Married,61121.37,0.0,54.0,1,91700.0
44,Male,Master,Married,66815.38,137300.0,83.0,1,192200.0
35,Male,High School,Married,139850.86,44400.0,59.0,1,51100.0
21,Male,High School,Single,59916.89,89000.0,59.0,1,102300.0
18,Female,High School,Single,162867.08,235500.0,71.0,1,306200.0
23,Male,High School,Married,68193.67,73700.0,61.0,1,92100.0
62,Female,High School,Married,89658.79,30200.0,56.0,1,34700.0
43,Female,High School,Married,50558.7,85100.0,65.0,1,88600.0
38,Female,High School,Married,53259.52,98800.0,65.0,1,93400.0
34,Female,Bachelor,Divorced,40441.28,13000.0,51.0,1,14900.0
33,Male,High School,Married,139883.91,142000.0,71.0,1,184600.0
48,Female,Bachelor,Married,30280.54,44700.0,67.0,1,52800.0
30,Male,High School,Married,31440.34,76800.0,62.0,1,55100.0
42,Female,High School,Divorced,70370.46,106600.0,61.0,1,133200.0
32,Male,High School,Married,48860.04,103700.0,70.0,1,134800.0
57,Male,High School,Married,39597.92,50100.0,54.0,1,57600.0
44,Female,Bachelor,Single,130422.31,48200.0,67.0,1,60200.0
49,Male,High School,Married,31487.83,32000.0,57.0,1,36800.0
29,Male,Bachelor,Married,19278.32,24200.0,56.0,1,27800.0
47,Male,Bachelor,Single,16830.32,0.0,41.0,1,25200.0
32,Male,Bachelor,Single,157873.78,0.0,68.0,1,236800.0
37,Male,Bachelor,Married,43358.63,54800.0,67.0,1,68500.0
53,Male,High School,Married,43754.26,50700.0,57.0,1,58300.0
24,Female,High School,Married,64317.13,40700.0,56.0,1,46800.0
38,Male,High School,Married,48128.17,90400.0,65.0,1,84400.0
40,Male,High School,Single,182748.14,188100.0,75.0,1,244500.0
41,Male,High School,Single,153470.83,152200.0,70.0,1,197900.0
31,Male,Bachelor,Widowed,23875.55,11200.0,52.0,1,12900.0
58,Female,High School,Married,62558.81,145900.0,67.0,1,98100.0
21,Male,Master,Single,37232.07,0.0,47.0,1,55800.0
52,Male,High School,Single,44962.85,86900.0,55.0,1,86000.0
49,Male,High School,Single,27130.52,50000.0,55.0,1,51900.0
56,Female,Master,Married,45436.91,29500.0,70.0,1,38400.0
18,Male,High School,Married,46856.35,27400.0,56.0,1,31500.0
26,Male,PhD,Married,55048.74,131000.0,81.0,1,183400.0
52,Male,High School,Married,44839.15,15000.0,45.0,1,16500.0
18,Female,High School,Married,23773.76,53400.0,58.0,1,43900.0
18,Female,High School,Married,157433.88,0.0,56.0,1,236200.0
30,Male,High School,Married,11799.17,17900.0,50.0,1,20600.0
38,Female,Bachelor,Married,54169.37,60700.0,75.0,1,78900.0
53,Female,High School,Married,48866.81,78500.0,65.0,1,76600.0
33,Male,High School,Single,27246.57,40700.0,55.0,1,46800.0
29,Male,High School,Married,100397.12,245700.0,72.0,1,296400.0
39,Female,High School,Married,45783.63,0.0,48.0,1,68700.0
41,Male,Master,Single,80939.04,130200.0,82.0,1,182300.0
40,Female,High School,Single,26381.34,38400.0,55.0,1,44200.0
34,Male,Bachelor,Divorced,50337.33,0.0,54.0,1,75500.0
18,Female,High School,Married,114498.05,254700.0,72.0,1,331100.0
25,Male,High School,Single,78919.83,59600.0,54.0,1,68500.0
51,Male,Bachelor,Married,55115.51,89900.0,75.0,1,116900.0
38,Male,Bachelor,Single,69385.74,75100.0,73.0,1,97600.0
32,Male,Master,Single,227747.65,492800.0,93.0,1,739200.0
48,Male,Bachelor,Married,14645.09,31700.0,65.0,1,25500.0
23,Male,High School,Married,68460.09,41900.0,56.0,1,48200.0
33,Female,High School,Divorced,79101.88,189500.0,66.0,1,152200.0
37,Female,Bachelor,Married,57676.11,35700.0,70.0,1,46400.0
31,Male,High School,Single,32269.0,41900.0,55.0,1,48200.0
37,Male,Master,Married,147862.0,271500.0,84.0,1,380100.0
33,Male,Bachelor,Married,114771.53,0.0,64.0,1,172200.0
20,Male,Master,Single,54901.65,0.0,55.0,1,82400.0
37,Female,Bachelor,Married,70600.87,175900.0,80.0,1,220000.0
21,Male,Bachelor,Single,43905.07,38100.0,56.0,1,43800.0
37,Female,High School,Single,42931.79,84900.0,55.0,1,91800.0
51,Male,Bachelor,Married,72016.31,0.0,58.0,1,108000.0
32,Female,High School,Single,63989.77,152500.0,68.0,1,136800.0
23,Male,Bachelor,Married,35013.69,18200.0,58.0,1,20900.0
34,Male,Bachelor,Divorced,19623.95,17500.0,51.0,1,20100.0
26,Female,Bachelor,Married,11114.16,22100.0,56.0,1,22800.0
42,Female,Bachelor,Married,80153.48,0.0,64.0,1,120200.0
34,Female,Bachelor,Married,37134.45,0.0,50.0,1,55700.0
54,Male,High School,Married,13228.51,8400.0,45.0,1,9200.0
48,Male,Master,Married,42148.91,0.0,53.0,1,63200.0
34,Female,High School,Married,97194.32,77200.0,66.0,1,96500.0
43,Male,Bachelor,Married,43129.72,85500.0,67.0,1,84000.0
31,Male,Bachelor,Married,62456.54,141500.0,80.0,1,194600.0
36,Female,Bachelor,Single,40637.31,67000.0,65.0,1,83800.0
32,Female,Bachelor,Married,51950.53,33400.0,70.0,1,43400.0
44,Female,Bachelor,Married,70538.92,155900.0,80.0,1,218300.0
51,Female,High School,Single,46505.12,58500.0,63.0,1,73100.0
44,Male,Bachelor,Married,13344.78,9100.0,55.0,1,10500.0
46,Male,High School,Married,82334.53,137100.0,71.0,1,178200.0
46,Female,Bachelor,Single,32450.14,15700.0,53.0,1,18100.0
42,Female,High School,Married,37168.52,60100.0,57.0,1,65100.0
23,Female,Bachelor,Married,162649.86,0.0,66.0,1,244000.0
54,Female,High School,Married,68864.88,110600.0,65.0,1,108000.0
55,Male,High School,Married,35473.98,77500.0,62.0,1,55600.0
33,Male,Bachelor,Single,79485.42,175100.0,78.0,1,227600.0
31,Male,Bachelor,Single,206497.85,137800.0,80.0,1,192900.0
42,Female,Bachelor,Single,23645.7,42000.0,65.0,1,52500.0
42,Male,Master,Widowed,145973.06,0.0,64.0,1,219000.0
33,Female,High School,Single,88877.9,0.0,52.0,1,133300.0
22,Male,High School,Married,74013.8,52400.0,56.0,1,60300.0
39,Male,High School,Married,335121.58,0.0,60.0,1,502700.0
42,Male,High School,Single,37146.68,61800.0,55.0,1,71100.0
43,Female,High School,Single,35931.01,23200.0,50.0,1,26700.0
39,Male,Bachelor,Married,26545.29,25700.0,62.0,1,32100.0
33,Female,High School,Single,82812.38,44500.0,64.0,1,55600.0
46,Male,High School,Divorced,35257.5,0.0,36.0,0,0.0
36,Male,Bachelor,Married,21740.38,54200.0,65.0,1,42300.0
30,Male,High School,Single,48108.69,56400.0,63.0,1,70500.0
34,Female,High School,Married,28865.13,40500.0,57.0,1,46600.0
18,Male,High School,Married,11192.34,4300.0,34.0,0,4300.0
33,Female,Master,Widowed,41760.66,27200.0,62.0,1,34000.0
43,Male,High School,Single,163608.35,264600.0,75.0,1,344000.0
39,Male,Master,Married,159575.17,0.0,73.0,1,239400.0
52,Male,Bachelor,Single,75537.25,124400.0,73.0,1,161700.0
33,Male,High School,Married,24451.73,24000.0,52.0,1,27600.0
41,Female,High School,Single,31336.83,0.0,38.0,0,0.0
44,Female,Bachelor,Married,38203.71,88000.0,72.0,1,114400.0
61,Female,PhD,Divorced,122475.75,202900.0,79.0,1,263800.0
37,Male,High School,Married,77302.86,144300.0,65.0,1,135500.0
24,Male,High School,Married,13424.73,31400.0,51.0,1,24800.0
45,Male,High School,Married,34501.37,64700.0,57.0,1,54100.0
56,Male,High School,Married,60954.0,105100.0,62.0,1,95600.0
32,Male,Bachelor,Married,86467.53,188300.0,86.0,1,263600.0
45,Female,Bachelor,Married,129815.19,0.0,64.0,1,194700.0
49,Female,High School,Widowed,13440.11,21800.0,47.0,1,22600.0
47,Female,Master,Single,95130.95,78800.0,77.0,1,102400.0
37,Male,High School,Single,11745.45,4200.0,36.0,1,4600.0
28,Male,Bachelor,Single,34992.85,42900.0,61.0,1,53600.0
35,Male,Bachelor,Married,18413.72,38700.0,65.0,1,35900.0
41,Male,High School,Single,21452.41,0.0,31.0,0,0.0
45,Female,High School,Divorced,17161.64,8300.0,34.0,0,8300.0
39,Male,High School,Married,18169.2,23100.0,50.0,1,26600.0
31,Female,Master,Married,145782.84,237700.0,84.0,1,332800.0
42,Female,Bachelor,Married,42757.02,35100.0,62.0,1,43900.0
45,Male,High School,Single,58609.8,0.0,46.0,1,87900.0
40,Female,Bachelor,Single,72144.93,110200.0,73.0,1,143300.0
26,Female,Bachelor,Married,391152.41,192900.0,71.0,1,250800.0
34,Male,High School,Single,22163.95,7200.0,43.0,0,7200.0
46,Female,High School,Married,28232.52,0.0,40.0,1,42300.0
20,Male,Bachelor,Married,346932.61,453900.0,83.0,1,635500.0
18,Female,High School,Married,66146.24,0.0,44.0,1,99200.0
52,Male,Master,Married,25872.78,41700.0,70.0,1,54200.0
41,Male,Bachelor,Married,35147.96,11600.0,55.0,1,13300.0
42,Male,High School,Married,16180.84,16500.0,50.0,1,19000.0
24,Female,Master,Married,65435.4,44300.0,69.0,1,55400.0
44,Male,High School,Single,60378.53,0.0,46.0,1,90600.0
39,Male,Master,Married,47364.16,15700.0,66.0,1,19600.0
18,Male,High School,Married,144371.09,351900.0,72.0,1,426200.0
51,Male,Bachelor,Married,68276.56,42700.0,70.0,1,55500.0
37,Female,Bachelor,Married,35463.27,85400.0,72.0,1,110500.0
31,Female,High School,Single,22056.12,31200.0,55.0,1,35900.0
31,Female,High School,Married,23901.73,10700.0,45.0,1,11800.0
18,Female,Bachelor,Married,25857.03,57800.0,68.0,1,53000.0
42,Female,Bachelor,Widowed,278656.51,0.0,67.0,1,418000.0
38,Female,High School,Single,40581.68,25300.0,50.0,1,29100.0
33,Female,PhD,Married,56063.14,50200.0,75.0,1,65300.0
50,Male,Bachelor,Married,40591.83,38400.0,62.0,1,48000.0
20,Male,High School,Single,12823.05,21000.0,44.0,1,23100.0
29,Female,Bachelor,Married,78706.9,0.0,54.0,1,118100.0
26,Female,High School,Single,84340.42,59800.0,60.0,1,74800.0
32,Female,Master,Married,19797.56,15200.0,58.0,1,17500.0
36,Male,High School,Married,156454.45,0.0,60.0,1,234700.0
40,Female,High School,Married,46729.93,36600.0,60.0,1,45800.0
32,Female,High School,Single,29593.52,0.0,38.0,1,25300.0
26,Male,PhD,Divorced,53843.06,0.0,55.0,1,80800.0
54,Male,High School,Married,15695.05,0.0,33.0,0,0.0
62,Male,High School,Divorced,60942.98,59500.0,53.0,1,68400.0
37,Female,Bachelor,Married,72801.08,0.0,58.0,1,109200.0
27,Female,High School,Married,70458.48,0.0,44.0,0,0.0
52,Female,High School,Single,31909.65,32100.0,55.0,1,36900.0
20,Male,Bachelor,Single,159066.95,50900.0,69.0,1,63600.0
32,Female,High School,Single,45666.24,20700.0,51.0,1,23800.0
28,Male,Bachelor,Married,83959.22,124800.0,77.0,1,162200.0
23,Male,High School,Married,180649.1,0.0,56.0,1,271000.0
32,Male,Bachelor,Married,130681.44,310000.0,86.0,1,407200.0
26,Female,High School,Married,42270.97,77300.0,53.0,1,78000.0
36,Male,Bachelor,Divorced,63809.87,156400.0,76.0,1,203300.0
36,Male,High School,Married,158010.31,327300.0,82.0,1,443100.0
29,Male,High School,Married,63131.75,0.0,44.0,0,0.0
31,Male,High School,Married,83291.62,161400.0,71.0,1,209800.0
33,Female,High School,Single,44982.29,59500.0,55.0,1,68400.0
44,Male,High School,Single,170846.42,244300.0,75.0,1,317600.0
34,Female,Bachelor,Married,47508.73,69600.0,75.0,1,90500.0
45,Female,Bachelor,Married,103343.06,186600.0,81.0,1,261200.0
42,Male,High School,Married,69383.52,0.0,48.0,1,104100.0
42,Female,High School,Married,176544.12,0.0,60.0,1,264800.0
51,Male,Bachelor,Divorced,31345.46,21400.0,58.0,1,24600.0
23,Female,PhD,Married,114933.77,124900.0,82.0,1,174900.0
30,Male,High School,Single,392295.37,701100.0,75.0,1,911400.0
55,Female,High School,Married,153790.72,0.0,60.0,1,230700.0
33,Female,High School,Widowed,79669.58,174000.0,67.0,1,149900.0
18,Male,High School,Married,99966.52,103900.0,67.0,1,129900.0
33,Male,High School,Married,13150.74,16100.0,50.0,1,18500.0
37,Male,Master,Single,16043.5,14100.0,56.0,1,16200.0
18,Male,Bachelor,Married,342016.27,569500.0,83.0,1,797300.0
50,Female,High School,Married,60627.84,0.0,48.0,1,90900.0
28,Female,Master,Single,12451.24,29100.0,62.0,1,33600.0
39,Male,High School,Married,32054.57,34300.0,57.0,1,39400.0
33,Male,High School,Divorced,64093.4,0.0,44.0,1,96100.0
21,Male,High School,Married,84283.63,0.0,50.0,1,126400.0
24,Male,High School,Divorced,43476.61,60300.0,49.0,1,66300.0
25,Male,Bachelor,Single,52596.66,18200.0,57.0,1,20900.0
47,Female,High School,Married,115154.39,108800.0,66.0,1,136000.0
34,Female,Bachelor,Single,352925.41,654600.0,85.0,1,916400.0
30,Male,Bachelor,Married,56027.2,67400.0,75.0,1,87600.0
25,Male,High School,Divorced,56909.0,25800.0,45.0,1,28400.0
49,Male,Bachelor,Single,75448.84,171700.0,78.0,1,223200.0
52,Female,Bachelor,Married,67987.51,108000.0,75.0,1,140400.0
49,Female,Master,Single,18443.26,8900.0,49.0,1,9800.0
41,Female,High School,Married,23669.45,9500.0,45.0,1,10400.0
39,Male,High School,Married,67689.21,34500.0,60.0,1,43100.0
22,Female,Master,Married,37475.46,93600.0,71.0,1,121700.0
33,Male,High School,Single,32911.41,30300.0,50.0,1,34800.0
28,Male,High School,Single,208119.61,384200.0,71.0,1,499500.0
18,Female,Bachelor,Single,11606.64,0.0,37.0,0,0.0
47,Male,High School,Single,35523.99,31000.0,50.0,1,35600.0
28,Male,Bachelor,Married,51482.0,16300.0,59.0,1,18700.0
49,Male,Bachelor,Single,28986.6,0.0,48.0,1,43500.0
45,Female,Bachelor,Married,64853.1,0.0,58.0,1,97300.0
42,Male,Bachelor,Married,35646.28,0.0,50.0,1,53500.0
42,Male,High School,Married,56939.01,0.0,48.0,1,85400.0
29,Male,Bachelor,Divorced,126472.26,83400.0,68.0,1,104200.0
56,Female,Bachelor,Married,61552.13,53800.0,67.0,1,67200.0
36,Male,High School,Single,11164.84,12800.0,48.0,1,14100.0
39,Female,High School,Single,81169.23,153400.0,69.0,1,173500.0
28,Male,Bachelor,Married,39074.87,72800.0,63.0,1,80100.0
25,Female,High School,Married,80285.78,114800.0,67.0,1,143500.0
41,Male,High School,Married,51629.61,60400.0,65.0,1,75500.0
38,Female,High School,Married,136579.11,194400.0,71.0,1,252700.0
27,Female,High School,Single,59861.71,92100.0,59.0,1,105900.0
20,Male,High School,Married,30015.44,49600.0,53.0,1,55400.0
22,Female,Bachelor,Married,47961.25,83200.0,71.0,1,108200.0
49,Female,Bachelor,Married,87562.69,150600.0,81.0,1,210800.0
29,Male,Bachelor,Married,174572.95,133100.0,78.0,1,173000.0
32,Female,High School,Married,31391.29,42700.0,57.0,1,49100.0
51,Female,High School,Married,166898.65,173300.0,77.0,1,225300.0
23,Male,High School,Single,29592.51,0.0,34.0,0,0.0
28,Male,High School,Married,70173.76,98000.0,61.0,1,122500.0
27,Female,Bachelor,Single,39125.92,29000.0,56.0,1,33400.0
53,Male,High School,Single,68537.88,123100.0,63.0,1,131100.0
57,Female,High School,Married,52371.39,0.0,45.0,1,78600.0
44,Female,PhD,Single,62056.59,61400.0,73.0,1,79800.0
44,Male,High School,Married,79177.66,160400.0,70.0,1,208500.0
29,Male,Bachelor,Married,80138.84,159200.0,77.0,1,207000.0
57,Female,High School,Single,60206.08,143800.0,65.0,1,115100.0
38,Male,High School,Married,69321.4,110300.0,65.0,1,121500.0
45,Male,Bachelor,Married,108640.62,147200.0,81.0,1,206100.0
34,Female,High School,Married,27774.93,0.0,40.0,1,41700.0
33,Female,High School,Married,25330.66,54700.0,62.0,1,44400.0
54,Female,High School,Married,276342.94,447500.0,77.0,1,581800.0
41,Male,High School,Widowed,154789.67,299800.0,74.0,1,389700.0
51,Male,Bachelor,Single,84563.38,83700.0,74.0,1,108800.0
38,Female,Bachelor,Married,16536.39,16900.0,60.0,1,21100.0
26,Female,High School,Widowed,148683.16,67700.0,52.0,1,77900.0
29,Male,High School,Single,57007.0,50900.0,54.0,1,58500.0
37,Female,Bachelor,Single,224453.79,309800.0,85.0,1,433700.0
29,Male,High School,Married,14748.46,0.0,29.0,0,0.0
23,Male,Bachelor,Married,16706.91,25100.0,56.0,1,28900.0
49,Male,Master,Married,46510.28,0.0,61.0,1,69800.0
30,Male,High School,Married,98289.13,127600.0,71.0,1,165900.0
37,Female,High School,Single,318769.4,0.0,58.0,1,478200.0
39,Female,PhD,Married,26584.13,35300.0,72.0,1,45900.0
29,Male,High School,Single,15440.3,25100.0,44.0,1,27600.0
51,Female,High School,Married,43539.86,0.0,40.0,0,0.0
23,Female,Bachelor,Married,167634.48,276500.0,83.0,1,387100.0
38,Male,High School,Married,47866.72,0.0,48.0,1,71800.0
38,Female,PhD,Married,95283.72,154200.0,86.0,1,215900.0
35,Female,High School,Married,25340.73,26700.0,57.0,1,30700.0
21,Female,Bachelor,Married,11396.85,7500.0,51.0,1,8600.0
45,Female,Bachelor,Married,56421.71,41100.0,70.0,1,53400.0
44,Male,Bachelor,Married,30557.54,0.0,50.0,1,45800.0
